beneficiary_id,scheme,district,bank_account,transaction_date,amount,is_fraud
BEN00294,Scholarship,District B,ACC2465576748,2025-02-01,5004.41,0
BEN00192,Old Age Pension,District E,ACC5033992825,2025-02-01,2004.57,0
BEN01265,Disability Pension,District B,ACC2670036982,2025-02-01,3012.58,0
BEN00867,Scholarship,District B,ACC9903351330,2025-02-01,5006.61,0
BEN00706,Widow Pension,District E,ACC2879792991,2025-02-01,2494.68,0
BEN00326,Disability Pension,District A,ACC7575259637,2025-02-01,3013.89,0
BEN01993,Old Age Pension,District E,ACC4660390742,2025-02-01,1998.04,0
BEN00129,Widow Pension,District B,ACC3553440342,2025-02-01,2491.8,0
BEN00198,Old Age Pension,District D,ACC3476426797,2025-02-01,2001.49,0
BEN00712,Old Age Pension,District D,ACC7560389844,2025-02-01,2003.79,0
BEN00856,Disability Pension,District E,ACC1662259333,2025-02-01,3004.1,0
BEN00863,Scholarship,District D,ACC9403748506,2025-02-01,5006.07,0
BEN01764,Old Age Pension,District E,ACC3906611156,2025-02-01,2001.23,0
BEN01995,Old Age Pension,District A,ACC5584288132,2025-02-01,2005.0,0
BEN01236,Old Age Pension,District E,ACC8527715219,2025-02-01,1998.45,0
BEN01243,Disability Pension,District B,ACC3149484176,2025-02-01,3003.03,0
BEN01762,Disability Pension,District D,ACC9751963589,2025-02-01,2997.57,0
BEN01996,Scholarship,District A,ACC1421776124,2025-02-01,4999.73,0
BEN01521,Old Age Pension,District C,ACC1261903104,2025-02-01,1985.99,0
BEN00501,Old Age Pension,District D,ACC7784217828,2025-02-01,1987.21,0
BEN00012,Disability Pension,District E,ACC7825844140,2025-02-01,3005.57,0
BEN00860,Widow Pension,District B,ACC7772180882,2025-02-01,2495.45,0
BEN01758,Disability Pension,District D,ACC8015775567,2025-02-01,3006.35,0
BEN00719,Widow Pension,District B,ACC2224336336,2025-02-01,2498.19,0
BEN00764,Old Age Pension,District A,ACC3713284816,2025-02-01,1998.29,1
BEN01513,Old Age Pension,District C,ACC8229344434,2025-02-01,2005.76,0
BEN01753,Disability Pension,District D,ACC5315211627,2025-02-01,2998.64,0
BEN01508,Widow Pension,District B,ACC2423995953,2025-02-01,2497.78,0
BEN00969,Disability Pension,District D,ACC9434946584,2025-02-01,3001.65,1
BEN01221,Scholarship,District C,ACC4042413312,2025-02-01,4995.69,0
BEN00191,Disability Pension,District C,ACC7597996327,2025-02-01,2999.74,0
BEN00493,Scholarship,District E,ACC4431078106,2025-02-01,4999.67,0
BEN01259,Disability Pension,District D,ACC9411532909,2025-02-01,2997.75,0
BEN00401,Widow Pension,District A,ACC9354542654,2025-02-01,2505.91,0
BEN00848,Disability Pension,District B,ACC5952163720,2025-02-01,3006.18,0
BEN00513,Scholarship,District A,ACC9503787171,2025-02-01,4992.48,0
BEN01858,Disability Pension,District B,ACC7246858055,2025-02-01,3000.15,0
BEN01756,Old Age Pension,District D,ACC1378134712,2025-02-01,1995.51,0
BEN01227,Widow Pension,District C,ACC8366884200,2025-02-01,2492.76,0
BEN01991,Disability Pension,District E,ACC8880184233,2025-02-01,3002.48,0
BEN01256,Scholarship,District A,ACC3783009621,2025-02-01,4992.19,0
BEN00715,Widow Pension,District D,ACC2073755632,2025-02-01,2509.58,0
BEN01527,Old Age Pension,District E,ACC6837342064,2025-02-01,1996.75,0
BEN01992,Disability Pension,District C,ACC1834624758,2025-02-01,2993.5,0
BEN00868,Disability Pension,District A,ACC1257324536,2025-02-01,3003.41,0
BEN00714,Widow Pension,District C,ACC4508521152,2025-02-01,2491.41,0
BEN01998,Disability Pension,District B,ACC3815235019,2025-02-01,2994.38,0
BEN01016,Scholarship,District C,ACC1643611097,2025-02-01,5005.79,0
BEN01498,Disability Pension,District C,ACC2984460654,2025-02-01,3002.61,0
BEN00310,Widow Pension,District C,ACC6075963527,2025-02-01,2509.15,0
BEN00429,Widow Pension,District B,ACC2647489402,2025-02-01,2494.89,0
BEN00748,Old Age Pension,District B,ACC7935554354,2025-02-01,1999.49,0
BEN00164,Scholarship,District B,ACC3343292475,2025-02-01,4997.4,0
BEN00781,Disability Pension,District E,ACC5182110973,2025-02-01,2996.58,0
BEN00431,Scholarship,District D,ACC4710967433,2025-02-01,5002.84,0
BEN00747,Disability Pension,District C,ACC2843567009,2025-02-01,2996.03,0
BEN01364,Widow Pension,District A,ACC6640801643,2025-02-01,2512.47,0
BEN00785,Old Age Pension,District D,ACC8417757797,2025-02-01,1998.96,0
BEN01362,Old Age Pension,District C,ACC2645272822,2025-02-01,1998.48,0
BEN00004,Disability Pension,District E,ACC4163119785,2025-02-01,2995.15,0
BEN01445,Old Age Pension,District D,ACC1770278136,2025-02-01,2005.57,0
BEN01446,Widow Pension,District A,ACC5215140451,2025-02-01,2502.04,0
BEN01359,Disability Pension,District A,ACC4509456565,2025-02-01,2999.87,0
BEN01358,Widow Pension,District B,ACC8282534126,2025-02-01,2508.34,0
BEN01807,Old Age Pension,District E,ACC3197757742,2025-02-01,1992.67,0
BEN01806,Widow Pension,District D,ACC8168394616,2025-02-01,2502.94,0
BEN00168,Disability Pension,District E,ACC6618926823,2025-02-01,2992.4,0
BEN00743,Old Age Pension,District B,ACC2963288053,2025-02-01,1997.97,0
BEN01353,Scholarship,District C,ACC4022360089,2025-02-01,4992.97,0
BEN01453,Disability Pension,District E,ACC3674551397,2025-02-01,64906.32,1
BEN01455,Old Age Pension,District B,ACC2052811909,2025-02-01,1996.02,0
BEN00741,Scholarship,District A,ACC2293434554,2025-02-01,4991.17,0
BEN00171,Old Age Pension,District E,ACC5736462531,2025-02-01,1995.5,0
BEN00740,Disability Pension,District E,ACC2237386857,2025-02-01,2998.56,0
BEN00058,Disability Pension,District E,ACC4095476665,2025-02-01,2993.01,0
BEN00446,Disability Pension,District D,ACC1158998032,2025-02-01,3006.5,0
BEN01343,Old Age Pension,District C,ACC4683585586,2025-02-01,2011.94,0
BEN00796,Old Age Pension,District E,ACC9771848610,2025-02-01,1999.4,0
BEN00750,Widow Pension,District A,ACC9957643727,2025-02-01,2493.59,0
BEN00777,Widow Pension,District E,ACC6875597607,2025-02-01,2510.48,0
BEN00428,Old Age Pension,District E,ACC3367665472,2025-02-01,2003.3,0
BEN01433,Widow Pension,District D,ACC3185386258,2025-02-01,2498.99,0
BEN00155,Scholarship,District A,ACC4633987776,2025-02-01,5003.29,0
BEN01829,Old Age Pension,District C,ACC8208643631,2025-02-01,2001.76,0
BEN01407,Old Age Pension,District A,ACC2331039957,2025-02-01,2008.88,0
BEN01405,Widow Pension,District D,ACC3645901955,2025-02-01,2496.23,0
BEN01415,Widow Pension,District B,ACC3614915281,2025-02-01,2505.35,0
BEN00314,Disability Pension,District E,ACC9633533290,2025-02-01,2996.72,0
BEN00407,Widow Pension,District E,ACC7625389037,2025-02-01,2493.96,0
BEN00157,Scholarship,District E,ACC2188332531,2025-02-01,5002.27,0
BEN00408,Widow Pension,District E,ACC2774884818,2025-02-01,2500.38,0
BEN01419,Old Age Pension,District C,ACC4012917912,2025-02-01,1992.85,0
BEN00766,Old Age Pension,District C,ACC9860949331,2025-02-01,1994.55,0
BEN01424,Widow Pension,District A,ACC4807122420,2025-02-01,2503.56,0
BEN01425,Scholarship,District D,ACC5421051452,2025-02-01,4999.77,0
BEN00418,Widow Pension,District C,ACC3365835550,2025-02-01,2497.07,0
BEN01340,Disability Pension,District C,ACC3482206102,2025-02-01,3003.8,0
BEN00770,Old Age Pension,District A,ACC9303765140,2025-02-01,2004.73,0
BEN00312,Widow Pension,District D,ACC8721631198,2025-02-01,2490.66,0
BEN01388,Disability Pension,District D,ACC3550908958,2025-02-01,2996.6,0
BEN00753,Scholarship,District D,ACC3019214800,2025-02-01,5005.77,0
BEN00421,Scholarship,District C,ACC4921003983,2025-02-01,4995.6,0
BEN01387,Widow Pension,District B,ACC1484230338,2025-02-01,2497.26,0
BEN00752,Scholarship,District C,ACC3380064537,2025-02-01,5003.98,0
BEN00773,Widow Pension,District D,ACC2087974350,2025-02-01,2501.63,0
BEN00424,Widow Pension,District E,ACC6469318275,2025-02-01,2500.4,0
BEN00425,Old Age Pension,District A,ACC8880079328,2025-02-01,2003.26,0
BEN00311,Disability Pension,District B,ACC6206015111,2025-02-01,2997.8,0
BEN00395,Widow Pension,District B,ACC6789448659,2025-02-01,2494.84,0
BEN01816,Scholarship,District C,ACC6027311960,2025-02-01,5009.16,0
BEN01432,Scholarship,District E,ACC4104309491,2025-02-01,4999.84,0
BEN01380,Scholarship,District D,ACC7904559790,2025-02-01,5009.68,0
BEN00420,Scholarship,District B,ACC1400330495,2025-02-01,5008.01,0
BEN00837,Old Age Pension,District B,ACC1370292681,2025-02-01,1999.41,0
BEN00447,Scholarship,District B,ACC7829772942,2025-02-01,5001.67,0
BEN01800,Disability Pension,District B,ACC9759180824,2025-02-01,3010.57,0
BEN00062,Old Age Pension,District D,ACC2948728483,2025-02-01,2008.04,0
BEN00819,Old Age Pension,District D,ACC3412365931,2025-02-01,1995.54,0
BEN01850,Disability Pension,District B,ACC2924568778,2025-02-01,3001.37,0
BEN01308,Old Age Pension,District A,ACC3346569443,2025-02-01,2012.19,0
BEN01784,Disability Pension,District E,ACC3843139149,2025-02-01,2994.81,0
BEN00822,Scholarship,District D,ACC1526723719,2025-02-01,4993.41,0
BEN01305,Disability Pension,District A,ACC8584566722,2025-02-01,3003.74,0
BEN01304,Scholarship,District D,ACC7603978731,2025-02-01,5006.76,0
BEN01301,Widow Pension,District C,ACC4268713302,2025-02-01,2496.27,0
BEN01296,Disability Pension,District C,ACC7420846622,2025-02-01,3003.93,0
BEN01294,Widow Pension,District B,ACC1586412136,2025-02-01,2501.25,0
BEN00826,Disability Pension,District B,ACC7623575561,2025-02-01,2998.96,0
BEN00063,Old Age Pension,District E,ACC4919706735,2025-02-01,2001.29,0
BEN00827,Scholarship,District A,ACC9123207735,2025-02-01,4996.14,0
BEN00298,Old Age Pension,District C,ACC9421518487,2025-02-01,2007.78,0
BEN00828,Disability Pension,District E,ACC4656572173,2025-02-01,2993.87,0
BEN01193,Widow Pension,District A,ACC5201221330,2025-02-01,2499.09,1
BEN01779,Widow Pension,District A,ACC4152835101,2025-02-01,2503.7,0
BEN01492,Disability Pension,District E,ACC2044767909,2025-02-01,3005.04,1
BEN01778,Widow Pension,District D,ACC1563524533,2025-02-01,2498.56,0
BEN01289,Old Age Pension,District D,ACC5294535887,2025-02-01,1998.36,0
BEN01832,Widow Pension,District B,ACC7061419749,2025-02-01,2500.44,1
BEN00480,Widow Pension,District D,ACC8750840032,2025-02-01,2494.48,0
BEN00834,Old Age Pension,District C,ACC5407856339,2025-02-01,1997.43,0
BEN01496,Widow Pension,District A,ACC5254923696,2025-02-01,2498.03,0
BEN01852,Scholarship,District D,ACC7215110267,2025-02-01,5003.28,0
BEN01775,Widow Pension,District E,ACC1809283659,2025-02-01,2503.19,0
BEN00482,Old Age Pension,District C,ACC1678500147,2025-02-01,1997.14,0
BEN01497,Widow Pension,District A,ACC2073108894,2025-02-01,2498.67,0
BEN00322,Widow Pension,District A,ACC5694628398,2025-02-01,2500.05,0
BEN00469,Widow Pension,District E,ACC6554972315,2025-02-01,2496.29,0
BEN00180,Old Age Pension,District C,ACC5759234471,2025-02-01,2005.93,0
BEN01475,Widow Pension,District E,ACC8734449371,2025-02-01,2501.0,0
BEN00059,Old Age Pension,District B,ACC8047877267,2025-02-01,2005.29,0
BEN01799,Old Age Pension,District E,ACC2268523764,2025-02-01,2004.82,0
BEN00801,Scholarship,District A,ACC3918046336,2025-02-01,5007.59,0
BEN00450,Scholarship,District B,ACC2962491159,2025-02-01,5000.57,0
BEN00174,Widow Pension,District E,ACC4482238042,2025-02-01,2501.7,0
BEN00388,Old Age Pension,District D,ACC1392245997,2025-02-01,2003.38,0
BEN01795,Scholarship,District C,ACC5800633419,2025-02-01,4996.88,0
BEN00175,Scholarship,District E,ACC9080621072,2025-02-01,4990.19,0
BEN00455,Disability Pension,District D,ACC3791027186,2025-02-01,2995.4,0
BEN01466,Scholarship,District A,ACC4956843441,2025-02-01,4994.27,0
BEN00060,Disability Pension,District C,ACC5774080233,2025-02-01,2993.66,0
BEN01327,Old Age Pension,District A,ACC4558302256,2025-02-01,21694.31,1
BEN00303,Scholarship,District D,ACC6447717367,2025-02-01,4997.75,0
BEN01793,Disability Pension,District C,ACC3841827734,2025-02-01,2991.13,0
BEN01338,Scholarship,District D,ACC6448324230,2025-02-01,4990.93,0
BEN00387,Disability Pension,District C,ACC2075321966,2025-02-01,2996.16,0
BEN01846,Widow Pension,District D,ACC9806189256,2025-02-01,2503.77,0
BEN01325,Old Age Pension,District B,ACC2072355594,2025-02-01,1998.63,0
BEN01322,Old Age Pension,District A,ACC4946081594,2025-02-01,2004.24,0
BEN01470,Old Age Pension,District C,ACC8816681105,2025-02-01,1998.8,0
BEN00302,Disability Pension,District B,ACC7371573279,2025-02-01,3010.29,0
BEN01791,Scholarship,District C,ACC3707166618,2025-02-01,4993.44,0
BEN01319,Disability Pension,District D,ACC8318855178,2025-02-01,3007.22,0
BEN01847,Widow Pension,District E,ACC8057994126,2025-02-01,2495.7,0
BEN01318,Scholarship,District B,ACC3313993297,2025-02-01,5007.35,0
BEN00462,Scholarship,District B,ACC4207337120,2025-02-01,5005.91,0
BEN00463,Old Age Pension,District D,ACC4747699292,2025-02-01,1999.84,0
BEN01314,Scholarship,District A,ACC5269015757,2025-02-01,4995.24,0
BEN00815,Old Age Pension,District B,ACC7004510516,2025-02-01,2000.24,0
BEN00466,Widow Pension,District B,ACC4880176825,2025-02-01,2490.17,0
BEN00808,Scholarship,District E,ACC3598862507,2025-02-01,4999.07,0
BEN00202,Disability Pension,District B,ACC3880327491,2025-02-01,3004.71,0
BEN00890,Disability Pension,District D,ACC5151887478,2025-02-01,3005.02,0
BEN01125,Widow Pension,District C,ACC1039262289,2025-02-01,2494.19,0
BEN01947,Scholarship,District E,ACC5483308751,2025-02-01,5007.25,0
BEN01606,Scholarship,District A,ACC6504099682,2025-02-01,5007.89,0
BEN00952,Old Age Pension,District B,ACC4455798713,2025-02-01,2008.45,0
BEN00107,Widow Pension,District E,ACC9807209816,2025-02-01,2513.42,0
BEN00661,Disability Pension,District E,ACC3815389788,2025-02-01,2988.4,0
BEN01110,Old Age Pension,District E,ACC2416760621,2025-02-01,1996.1,0
BEN01108,Scholarship,District C,ACC7088451458,2025-02-01,5000.63,0
BEN01699,Widow Pension,District B,ACC3780475472,2025-02-01,2506.21,0
BEN01945,Widow Pension,District E,ACC2214741296,2025-02-01,2501.32,0
BEN01101,Scholarship,District C,ACC6418365941,2025-02-01,4994.03,0
BEN01614,Scholarship,District C,ACC1857596764,2025-02-01,5001.44,0
BEN01099,Disability Pension,District C,ACC6929897032,2025-02-01,2996.43,0
BEN00356,Scholarship,District A,ACC7539399243,2025-02-01,5002.03,0
BEN01098,Scholarship,District D,ACC8625774078,2025-02-01,5005.07,0
BEN01096,Scholarship,District E,ACC4930438209,2025-02-01,5005.48,0
BEN01095,Scholarship,District B,ACC6173344564,2025-02-01,5002.08,0
BEN00654,Scholarship,District D,ACC3190227431,2025-02-01,4994.53,0
BEN01941,Widow Pension,District C,ACC5118430494,2025-02-01,2503.81,0
BEN00340,Disability Pension,District A,ACC5184564874,2025-02-01,3002.31,0
BEN00264,Disability Pension,District B,ACC5510938155,2025-02-01,3011.91,0
BEN01693,Disability Pension,District C,ACC9136780852,2025-02-01,2997.07,0
BEN01940,Disability Pension,District A,ACC3667740351,2025-02-01,2998.75,0
BEN01899,Scholarship,District C,ACC3878719791,2025-02-01,4988.98,0
BEN00233,Widow Pension,District D,ACC7648059419,2025-02-01,2506.58,0
BEN01087,Widow Pension,District D,ACC6448001026,2025-02-01,2499.81,0
BEN00085,Disability Pension,District E,ACC3710566582,2025-02-01,2994.54,0
BEN00263,Old Age Pension,District B,ACC2982979741,2025-02-01,2001.27,0
BEN01623,Widow Pension,District C,ACC9098129449,2025-02-01,2499.27,0
BEN01081,Old Age Pension,District D,ACC6168291913,2025-02-01,1994.99,0
BEN00338,Widow Pension,District C,ACC3294092753,2025-02-01,2495.24,0
BEN01114,Disability Pension,District B,ACC7402059279,2025-02-01,3003.97,0
BEN00037,Old Age Pension,District C,ACC5996775663,2025-02-01,2006.36,0
BEN00578,Scholarship,District C,ACC7242730249,2025-02-01,5003.2,0
BEN00560,Widow Pension,District E,ACC8636525027,2025-02-01,2499.53,0
BEN00561,Disability Pension,District E,ACC5763350700,2025-02-01,3001.2,0
BEN01585,Scholarship,District C,ACC6952554500,2025-02-01,5000.07,0
BEN00221,Disability Pension,District B,ACC8285786023,2025-02-01,2997.11,0
BEN00932,Old Age Pension,District E,ACC9725528903,2025-02-01,2000.17,0
BEN01714,Scholarship,District E,ACC8046300793,2025-02-01,4999.82,0
BEN01136,Disability Pension,District D,ACC1639509845,2025-02-01,167692.01,1
BEN00935,Old Age Pension,District C,ACC6642266247,2025-02-01,2002.35,0
BEN00222,Scholarship,District D,ACC7418301077,2025-02-01,5016.13,0
BEN01955,Old Age Pension,District B,ACC8624454880,2025-02-01,2001.48,0
BEN01954,Disability Pension,District C,ACC1446362270,2025-02-01,3000.33,0
BEN01712,Old Age Pension,District E,ACC5569145346,2025-02-01,2000.26,0
BEN00038,Old Age Pension,District E,ACC6924716023,2025-02-01,1999.85,0
BEN01129,Scholarship,District C,ACC9618334441,2025-02-01,5004.72,0
BEN01080,Disability Pension,District A,ACC6338036681,2025-02-01,3002.01,0
BEN01710,Old Age Pension,District D,ACC7910817577,2025-02-01,2007.22,0
BEN00110,Widow Pension,District B,ACC4645120421,2025-02-01,2506.7,0
BEN00081,Widow Pension,District B,ACC1965067727,2025-02-01,2503.95,0
BEN01595,Widow Pension,District D,ACC6663846005,2025-02-01,2499.79,0
BEN00570,Scholarship,District B,ACC3612617557,2025-02-01,4999.17,0
BEN01217,Scholarship,District B,ACC6982610835,2025-02-01,5010.87,0
BEN00571,Disability Pension,District A,ACC1282103057,2025-02-01,2997.54,0
BEN01952,Disability Pension,District A,ACC1281199333,2025-02-01,2995.5,0
BEN01892,Old Age Pension,District B,ACC3887823121,2025-02-01,1995.27,0
BEN00226,Old Age Pension,District B,ACC9805620900,2025-02-01,2000.74,0
BEN01950,Widow Pension,District D,ACC5072538783,2025-02-01,2497.15,0
BEN01603,Old Age Pension,District B,ACC1674755608,2025-02-01,1992.99,0
BEN00576,Old Age Pension,District A,ACC6218484323,2025-02-01,2005.22,0
BEN01118,Old Age Pension,District E,ACC9842186844,2025-02-01,1994.34,0
BEN01117,Old Age Pension,District D,ACC3097302637,2025-02-01,2005.7,0
BEN01891,Scholarship,District D,ACC1862812038,2025-02-01,5004.79,0
BEN00971,Disability Pension,District D,ACC3774110439,2025-02-01,3002.08,0
BEN01689,Widow Pension,District A,ACC6894699853,2025-02-01,2500.88,0
BEN00598,Widow Pension,District E,ACC2578662692,2025-02-01,2493.45,0
BEN00995,Old Age Pension,District B,ACC5898890707,2025-02-01,1999.86,0
BEN01043,Old Age Pension,District D,ACC7602474923,2025-02-01,2003.85,0
BEN01646,Disability Pension,District A,ACC2869999754,2025-02-01,3000.14,0
BEN01042,Disability Pension,District A,ACC2493660313,2025-02-01,2996.78,0
BEN01648,Old Age Pension,District E,ACC6402580787,2025-02-01,1999.34,0
BEN00997,Widow Pension,District E,ACC6415031531,2025-02-01,2489.61,0
BEN01909,Old Age Pension,District E,ACC9274189261,2025-02-01,2003.68,0
BEN00636,Old Age Pension,District E,ACC5476654128,2025-02-01,2002.89,0
BEN00998,Widow Pension,District D,ACC6306523372,2025-02-01,2497.15,0
BEN01910,Widow Pension,District C,ACC6959501845,2025-02-01,2502.26,0
BEN00033,Scholarship,District D,ACC2566942273,2025-02-01,4999.29,0
BEN00090,Widow Pension,District D,ACC6317189421,2025-02-01,2504.75,0
BEN00634,Scholarship,District D,ACC8757570742,2025-02-01,4987.75,0
BEN01912,Scholarship,District D,ACC9645619869,2025-02-01,4996.02,0
BEN00089,Scholarship,District D,ACC9894264595,2025-02-01,4998.17,0
BEN01034,Old Age Pension,District B,ACC5431267548,2025-02-01,2006.37,0
BEN01670,Scholarship,District D,ACC3772636814,2025-02-01,4999.32,0
BEN01653,Disability Pension,District C,ACC5035765954,2025-02-01,3006.49,0
BEN01030,Disability Pension,District C,ACC5489485517,2025-02-01,3004.33,0
BEN01007,Old Age Pension,District E,ACC6562144159,2025-02-01,2003.99,0
BEN00619,Disability Pension,District A,ACC8137972345,2025-02-01,2999.34,0
BEN01008,Widow Pension,District D,ACC3639796200,2025-02-01,2491.88,0
BEN01922,Widow Pension,District E,ACC2620054076,2025-02-01,2507.14,0
BEN00249,Disability Pension,District D,ACC7045593274,2025-02-01,3006.04,0
BEN01025,Scholarship,District D,ACC4106464319,2025-02-01,5001.45,0
